url,url_length,domain_length,path_length,query_length,param_count,has_equal,has_ampersand,query_ratio,dots,hyphens,underscores,letters_ratio,special_ratio,digit_ratio,https,has_at,has_ip,has_double_slash,repeated_hyphen,repeated_special,has_html,hostname_length,path_segments,complex_path,subdomain,domain,tld,registered_domain,subdomain_count,many_subdomains,suspicious_words,has_suspicious_word,spoofed_brand,deep_subdomain,very_deep_subdomain,php_page,long_path,path_depth,url_encoded,entropy,redirect_masking,has_at_misuse,has_ssl,ssl_issuer_known,domain_age_days,new_domain,dns_exists,dns_ip_count,http_status,title_suspicious,form_count,has_password_field,external_link_ratio,label
https://www.religionenlibertad.com,34,26,0,0,0,0,0,0.0,2,0,0,0.8285714285714286,0.14285714285714285,0.0,1,0,0,0,0,1,0,26,0,0,www,religionenlibertad,com,religionenlibertad.com,1,0,0,0,0,0,0,0,0,0,0,4.175123135113461,0,0,0,0,-1,1,1,4,200,0,1,0,0.09821428571428571,1
http://www.teramill.com,23,16,0,0,0,0,0,0.0,2,0,0,0.75,0.20833333333333334,0.0,0,0,0,0,0,1,0,16,0,0,www,teramill,com,teramill.com,1,0,0,0,0,0,0,0,0,0,0,3.7622673906514943,0,0,0,0,-1,1,1,1,200,0,1,0,1.0,0
https://www.socialpolicy.org,28,20,0,0,0,0,0,0.0,2,0,0,0.7931034482758621,0.1724137931034483,0.0,1,0,0,0,0,1,0,20,0,0,www,socialpolicy,org,socialpolicy.org,1,0,0,0,0,0,0,0,0,0,0,3.896291529045928,0,0,0,0,-1,1,1,1,200,0,2,1,1.0,1
https://www.aoh61.com,21,13,0,0,0,0,0,0.0,2,0,0,0.6363636363636364,0.22727272727272727,0.09090909090909091,1,0,0,0,0,1,0,13,0,0,www,aoh61,com,aoh61.com,1,0,0,0,0,0,0,0,0,0,0,3.689703732199548,0,0,0,0,-1,1,0,0,0,0,0,0,0.0,1
https://www.bulgariaski.com,27,19,0,0,0,0,0,0.0,2,0,0,0.7857142857142857,0.17857142857142858,0.0,1,0,0,0,0,1,0,19,0,0,www,bulgariaski,com,bulgariaski.com,1,0,0,0,0,0,0,0,0,0,0,4.134336113194452,0,0,0,0,-1,1,1,2,200,0,3,0,0.21755725190839695,1
https://www.brightika.com,25,17,0,0,0,0,0,0.0,2,0,0,0.7692307692307693,0.19230769230769232,0.0,1,0,0,0,0,1,0,17,0,0,www,brightika,com,brightika.com,1,0,0,0,0,0,0,0,0,0,0,3.9434651896016466,0,0,0,0,-1,1,1,1,0,0,0,0,0.0,1
https://www.motley.ie,21,13,0,0,0,0,0,0.0,2,0,0,0.7272727272727273,0.22727272727272727,0.0,1,0,0,0,0,1,0,13,0,0,www,motley,ie,motley.ie,1,0,0,0,0,0,0,0,0,0,0,3.653756708287001,0,0,0,0,-1,1,1,1,410,0,0,0,0.0,1
https://www.funzine.hu,22,14,0,0,0,0,0,0.0,2,0,0,0.7391304347826086,0.21739130434782608,0.0,1,0,0,0,0,1,0,14,0,0,www,funzine,hu,funzine.hu,1,0,0,0,0,0,0,0,0,0,0,3.697845823084413,0,0,0,0,-1,1,1,1,403,0,0,0,0.0,1
https://www.dixxon.com,22,14,0,0,0,0,0,0.0,2,0,0,0.7391304347826086,0.21739130434782608,0.0,1,0,0,0,0,1,0,14,0,0,www,dixxon,com,dixxon.com,1,0,0,0,0,0,0,0,0,0,0,3.7887549139935035,0,0,0,0,-1,1,1,1,200,0,3,0,0.9543650793650794,1
https://www.ooty.ind.in,23,15,0,0,0,0,0,0.0,3,0,0,0.7083333333333334,0.25,0.0,1,0,0,0,0,1,0,15,0,0,www,ooty,ind.in,ooty.ind.in,1,0,0,0,0,0,0,0,0,0,0,3.555533151426996,0,0,0,0,-1,1,1,1,200,0,0,0,1.0,1
http://www.f0519141.xsph.ru,27,20,0,0,0,0,0,0.0,3,0,0,0.5,0.21428571428571427,0.25,0,0,0,0,0,1,0,20,0,0,www.f0519141,xsph,ru,xsph.ru,2,0,0,0,0,0,0,0,0,0,0,3.9302703722934544,0,0,0,0,-1,1,1,1,400,0,0,0,0.0,0
http://www.shprakserf.gq,24,17,0,0,0,0,0,0.0,2,0,0,0.76,0.2,0.0,0,0,0,0,0,1,0,17,0,0,www,shprakserf,gq,shprakserf.gq,1,0,0,0,0,0,0,0,0,0,0,3.8035088547976783,0,0,0,0,-1,1,0,0,0,0,0,0,0.0,0
https://www.cryptocompare.com,29,21,0,0,0,0,0,0.0,2,0,0,0.8,0.16666666666666666,0.0,1,0,0,0,0,1,0,21,0,0,www,cryptocompare,com,cryptocompare.com,1,0,0,0,0,0,0,0,0,0,0,3.76231073613387,0,0,0,0,-1,1,1,2,200,0,2,0,0.819672131147541,1
https://www.diariodealmeria.es,30,22,0,0,0,0,0,0.0,2,0,0,0.8064516129032258,0.16129032258064516,0.0,1,0,0,0,0,1,0,22,0,0,www,diariodealmeria,es,diariodealmeria.es,1,0,0,0,0,0,0,0,0,0,0,3.8729055953200557,0,0,0,0,-1,1,1,2,200,0,0,0,0.2099056603773585,1
https://www.town.minamichita.lg.jp,34,26,0,0,0,0,0,0.0,4,0,0,0.7714285714285715,0.2,0.0,1,0,0,0,0,1,0,26,0,0,www.town,minamichita,lg.jp,minamichita.lg.jp,2,0,0,0,0,0,0,0,0,0,0,3.8887896794220027,0,0,0,0,-1,1,1,1,200,0,2,0,0.9801980198019802,1
https://www.bwresearch.com,26,18,0,0,0,0,0,0.0,2,0,0,0.7777777777777778,0.18518518518518517,0.0,1,0,0,0,0,1,0,18,0,0,www,bwresearch,com,bwresearch.com,1,0,0,0,0,0,0,0,0,0,0,3.777362795064169,0,0,0,0,-1,1,1,2,403,0,0,0,0.0,1
https://www.musicvideoproduction.guru,37,29,0,0,0,0,0,0.0,2,0,0,0.8421052631578947,0.13157894736842105,0.0,1,0,0,0,0,1,0,29,0,0,www,musicvideoproduction,guru,musicvideoproduction.guru,1,0,0,0,0,0,0,0,0,0,0,4.100816878908575,0,0,0,0,-1,1,1,1,200,0,0,0,0.0,1
https://service-mitld.firebaseapp.com/,38,29,1,0,0,0,0,0.0,2,1,0,0.7948717948717948,0.1794871794871795,0.0,1,0,0,0,0,1,0,29,0,0,service-mitld,firebaseapp,com,firebaseapp.com,1,0,0,0,0,0,0,0,0,1,0,4.14860021052734,0,0,0,0,-1,1,1,1,404,0,0,0,1.0,0
http://www.kuradox92.lima-city.de,33,26,0,0,0,0,0,0.0,3,1,0,0.7058823529411765,0.20588235294117646,0.058823529411764705,0,0,0,0,0,1,0,26,0,0,www.kuradox92,lima-city,de,lima-city.de,2,0,0,0,0,0,0,0,0,0,0,4.369707376737534,0,0,0,0,-1,1,1,3,403,0,0,0,1.0,0
https://liuy-9a930.web.app/,27,18,1,0,0,0,0,0.0,2,1,0,0.5714285714285714,0.25,0.14285714285714285,1,0,0,0,0,1,0,18,0,0,liuy-9a930,web,app,web.app,1,0,0,0,0,0,0,0,0,1,0,4.106377316818027,0,0,0,0,-1,1,1,1,404,0,0,0,1.0,0
https://www.landed.com,22,14,0,0,0,0,0,0.0,2,0,0,0.7391304347826086,0.21739130434782608,0.0,1,0,0,0,0,1,0,14,0,0,www,landed,com,landed.com,1,0,0,0,0,0,0,0,0,0,0,3.8796640049025934,0,0,0,0,-1,1,1,2,200,0,0,0,1.0,1
https://ipfs.io/ipfs/qmrvvyr84esa2assw9vvwupqjgsdn4c3dwkusfdwzdz3kn?clientid=noc@protocol.ai,92,7,52,24,1,1,0,0.25806451612903225,2,0,0,0.8064516129032258,0.10752688172043011,0.07526881720430108,1,1,0,0,0,1,0,7,2,0,,ipfs,io,ipfs.io,0,0,0,0,0,0,0,0,1,2,0,4.843090663294755,1,0,0,0,-1,1,1,1,500,0,0,0,1.0,0
http://att-103731-107123.weeblysite.com/,40,32,1,0,0,0,0,0.0,2,2,0,0.4878048780487805,0.1951219512195122,0.2926829268292683,0,0,0,0,0,1,0,32,0,0,att-103731-107123,weeblysite,com,weeblysite.com,1,0,0,0,0,0,0,0,0,1,0,4.2750705203641814,0,0,0,0,-1,1,1,2,404,0,0,0,1.0,0
https://www.bikeseoul.com,25,17,0,0,0,0,0,0.0,2,0,0,0.7692307692307693,0.19230769230769232,0.0,1,0,0,0,0,1,0,17,0,0,www,bikeseoul,com,bikeseoul.com,1,0,0,0,0,0,0,0,0,0,0,3.973660689688185,0,0,0,0,-1,1,1,1,200,0,0,0,0.0,1
https://hidok4f8zl.firebaseapp.com/,35,26,1,0,0,0,0,0.0,2,0,0,0.75,0.16666666666666666,0.05555555555555555,1,0,0,0,0,1,0,26,0,0,hidok4f8zl,firebaseapp,com,firebaseapp.com,1,0,0,0,0,0,0,0,0,1,0,4.343289445392767,0,0,0,0,-1,1,1,1,404,0,0,0,1.0,0
https://www.ibeani.co.uk,24,16,0,0,0,0,0,0.0,3,0,0,0.72,0.24,0.0,1,0,0,0,0,1,0,16,0,0,www,ibeani,co.uk,ibeani.co.uk,1,0,0,0,0,0,0,0,0,0,0,3.9387218755408675,0,0,0,0,-1,1,1,1,200,0,2,0,0.9393939393939394,1
https://www.metroretrovintage.com,33,25,0,0,0,0,0,0.0,2,0,0,0.8235294117647058,0.14705882352941177,0.0,1,0,0,0,0,1,0,25,0,0,www,metroretrovintage,com,metroretrovintage.com,1,0,0,0,0,0,0,0,0,0,0,3.9344186501738876,0,0,0,0,-1,1,1,1,200,0,2,0,1.0,1
http://www.ooguy.com,20,13,0,0,0,0,0,0.0,2,0,0,0.7142857142857143,0.23809523809523808,0.0,0,0,0,0,0,1,0,13,0,0,www,ooguy,com,ooguy.com,1,0,0,0,0,0,0,0,0,0,0,3.5464393446710156,0,0,0,0,-1,1,1,1,200,0,0,0,1.0,0
https://www.vysor.io,20,12,0,0,0,0,0,0.0,2,0,0,0.7142857142857143,0.23809523809523808,0.0,1,0,0,0,0,1,0,12,0,0,www,vysor,io,vysor.io,1,0,0,0,0,0,0,0,0,0,0,3.5841837197791886,0,0,0,0,-1,1,1,4,200,0,0,0,1.0,1
http://www.fairytalesinc.com,28,21,0,0,0,0,0,0.0,2,0,0,0.7931034482758621,0.1724137931034483,0.0,0,0,0,0,0,1,0,21,0,0,www,fairytalesinc,com,fairytalesinc.com,1,0,0,0,0,0,0,0,0,0,0,4.110577243331642,0,0,0,0,-1,1,1,2,0,0,0,0,0.0,0
http://www.iuhjn.pplink.club,28,21,0,0,0,0,0,0.0,3,0,0,0.7586206896551724,0.20689655172413793,0.0,0,0,0,0,0,1,0,21,0,0,www.iuhjn,pplink,club,pplink.club,2,0,0,0,0,0,0,0,0,0,0,3.797902689682947,0,0,0,0,-1,1,0,0,0,0,0,0,0.0,0
https://mechinchem-5cb8a.web.app/,33,24,1,0,0,0,0,0.0,2,1,0,0.7058823529411765,0.20588235294117646,0.058823529411764705,1,0,0,0,0,1,0,24,0,0,mechinchem-5cb8a,web,app,web.app,1,0,0,0,0,0,0,0,0,1,0,4.020926316000352,0,0,0,0,-1,1,1,1,404,0,0,0,1.0,0
https://www.salutlive.com,25,17,0,0,0,0,0,0.0,2,0,0,0.7692307692307693,0.19230769230769232,0.0,1,0,0,0,0,1,0,17,0,0,www,salutlive,com,salutlive.com,1,0,0,0,0,0,0,0,0,0,0,3.943465189601646,0,0,0,0,-1,1,1,2,200,0,9,0,0.9227053140096618,1
https://www.recettessimples.fr,30,22,0,0,0,0,0,0.0,2,0,0,0.8064516129032258,0.16129032258064516,0.0,1,0,0,0,0,1,0,22,0,0,www,recettessimples,fr,recettessimples.fr,1,0,0,0,0,0,0,0,0,0,0,3.681727678869737,0,0,0,0,-1,1,1,1,0,0,0,0,0.0,1
https://fb-restriction-case-97be5.web.app/,42,33,1,0,0,0,0,0.0,2,3,0,0.6976744186046512,0.20930232558139536,0.06976744186046512,1,0,0,0,0,1,0,33,0,0,fb-restriction-case-97be5,web,app,web.app,1,0,0,0,0,0,0,0,0,1,0,4.2072117677593,0,0,0,0,-1,1,1,1,404,0,0,0,1.0,0
https://pontosapontamentolu.com/gclid/=/c/?gclid=ishecabh95cvbhb1eiwagy6m4vn7url3tlj5m_nu__lcyj4n06pqquydbh-56148buwwbmv7k1qejboci-isjw5_kiq,140,23,11,97,1,1,0,0.6879432624113475,1,2,4,0.7375886524822695,0.12056737588652482,0.1347517730496454,1,0,0,0,0,1,0,23,3,0,,pontosapontamentolu,com,pontosapontamentolu.com,0,0,0,0,0,0,0,0,0,4,0,5.065247460738567,0,0,0,0,-1,1,0,0,0,0,0,0,0.0,0
https://www.ainewsletter.com,28,20,0,0,0,0,0,0.0,2,0,0,0.7931034482758621,0.1724137931034483,0.0,1,0,0,0,0,1,0,20,0,0,www,ainewsletter,com,ainewsletter.com,1,0,0,0,0,0,0,0,0,0,0,3.851823225551766,0,0,0,0,-1,1,1,2,0,0,0,0,0.0,1
https://www.marrugeku.com.au,28,20,0,0,0,0,0,0.0,3,0,0,0.7586206896551724,0.20689655172413793,0.0,1,0,0,0,0,1,0,20,0,0,www,marrugeku,com.au,marrugeku.com.au,1,0,0,0,0,0,0,0,0,0,0,3.9407598325400897,0,0,0,0,-1,1,1,1,200,0,1,0,0.10810810810810811,1
https://www.sweatdrop.com,25,17,0,0,0,0,0,0.0,2,0,0,0.7692307692307693,0.19230769230769232,0.0,1,0,0,0,0,1,0,17,0,0,www,sweatdrop,com,sweatdrop.com,1,0,0,0,0,0,0,0,0,0,0,3.733660689688185,0,0,0,0,-1,1,1,7,403,0,0,0,0.0,1
http://www.komaru.today,23,16,0,0,0,0,0,0.0,2,0,0,0.75,0.20833333333333334,0.0,0,0,0,0,0,1,0,16,0,0,www,komaru,today,komaru.today,1,0,0,0,0,0,0,0,0,0,0,3.7622673906514943,0,0,0,0,-1,1,1,10,0,0,0,0,0.0,0
https://dev-634536.pantheonsite.io/,35,26,1,0,0,0,0,0.0,2,1,0,0.6111111111111112,0.19444444444444445,0.16666666666666666,1,0,0,0,0,1,0,26,0,0,dev-634536,pantheonsite,io,pantheonsite.io,1,0,0,0,0,0,0,0,0,1,0,4.114718016821339,0,0,0,0,-1,1,1,1,530,0,0,0,0.0,0
https://www.senacases.com,25,17,0,0,0,0,0,0.0,2,0,0,0.7692307692307693,0.19230769230769232,0.0,1,0,0,0,0,1,0,17,0,0,www,senacases,com,senacases.com,1,0,0,0,0,0,0,0,0,0,0,3.653660689688185,0,0,0,0,-1,1,1,2,200,0,4,0,0.9172113289760349,1
https://sabadonoappmagazine.com/,32,23,1,0,0,0,0,0.0,1,0,0,0.8181818181818182,0.15151515151515152,0.0,1,0,0,0,0,1,0,23,0,0,,sabadonoappmagazine,com,sabadonoappmagazine.com,0,0,0,0,0,0,0,0,0,1,0,3.941428031846024,0,0,0,0,-1,1,0,0,0,0,0,0,0.0,0
https://www.vespatales.com,26,18,0,0,0,0,0,0.0,2,0,0,0.7777777777777778,0.18518518518518517,0.0,1,0,0,0,0,1,0,18,0,0,www,vespatales,com,vespatales.com,1,0,0,0,0,0,0,0,0,0,0,3.7671834678914604,0,0,0,0,-1,1,1,1,200,0,1,0,0.752112676056338,1
http://www.nextraload.com,25,18,0,0,0,0,0,0.0,2,0,0,0.7692307692307693,0.19230769230769232,0.0,0,0,0,0,0,1,0,18,0,0,www,nextraload,com,nextraload.com,1,0,0,0,0,0,0,0,0,0,0,3.9434651896016466,0,0,0,0,-1,1,0,0,0,0,0,0,0.0,0
https://www.klerk.ru,20,12,0,0,0,0,0,0.0,2,0,0,0.7142857142857143,0.23809523809523808,0.0,1,0,0,0,0,1,0,12,0,0,www,klerk,ru,klerk.ru,1,0,0,0,0,0,0,0,0,0,0,3.5841837197791886,0,0,0,0,-1,1,1,1,200,0,0,0,0.0,1
https://www.karenmillen.com,27,19,0,0,0,0,0,0.0,2,0,0,0.7857142857142857,0.17857142857142858,0.0,1,0,0,0,0,1,0,19,0,0,www,karenmillen,com,karenmillen.com,1,0,0,0,0,0,0,0,0,0,0,4.060262039120378,0,0,0,0,-1,1,1,4,200,0,1,0,0.9798387096774194,1
https://topaka.cloud/ob52gtplj/18snwp,37,12,17,0,0,0,0,0.0,1,0,0,0.7105263157894737,0.15789473684210525,0.10526315789473684,1,0,0,0,0,1,0,12,2,0,,topaka,cloud,topaka.cloud,0,0,0,0,0,0,0,0,0,2,0,4.270132081786694,0,0,0,0,-1,1,0,0,0,0,0,0,0.0,0
https://www.mlpack.org,22,14,0,0,0,0,0,0.0,2,0,0,0.7391304347826086,0.21739130434782608,0.0,1,0,0,0,0,1,0,14,0,0,www,mlpack,org,mlpack.org,1,0,0,0,0,0,0,0,0,0,0,3.8796640049025934,0,0,0,0,-1,1,1,1,200,0,0,0,1.0,1
https://metafb-tvz6efk.web.app/,31,22,1,0,0,0,0,0.0,2,1,0,0.71875,0.21875,0.03125,1,0,0,0,0,1,0,22,0,0,metafb-tvz6efk,web,app,web.app,1,0,0,0,0,0,0,0,0,1,0,3.9779168746936358,0,0,0,0,-1,1,1,1,200,0,0,0,0.0,0
http://www.hesselawchambers.com,31,24,0,0,0,0,0,0.0,2,0,0,0.8125,0.15625,0.0,0,0,0,0,0,1,0,24,0,0,www,hesselawchambers,com,hesselawchambers.com,1,0,0,0,0,0,0,0,0,0,0,3.8488846166291197,0,0,0,0,-1,1,0,0,0,0,0,0,0.0,0
https://www.schmitzfotografia.com.br,36,28,0,0,0,0,0,0.0,3,0,0,0.8108108108108109,0.16216216216216217,0.0,1,0,0,0,0,1,0,28,0,0,www,schmitzfotografia,com.br,schmitzfotografia.com.br,1,0,0,0,0,0,0,0,0,0,0,4.051462154039801,0,0,0,0,-1,1,1,3,200,0,0,0,1.0,1
https://www.lanereport.com,26,18,0,0,0,0,0,0.0,2,0,0,0.7777777777777778,0.18518518518518517,0.0,1,0,0,0,0,1,0,18,0,0,www,lanereport,com,lanereport.com,1,0,0,0,0,0,0,0,0,0,0,3.8731406795131327,0,0,0,0,-1,1,1,2,403,0,0,0,0.0,1
https://www.spg.pt,18,10,0,0,0,0,0,0.0,2,0,0,0.6842105263157895,0.2631578947368421,0.0,1,0,0,0,0,1,0,10,0,0,www,spg,pt,spg.pt,1,0,0,0,0,0,0,0,0,0,0,3.0441104177484006,0,0,0,0,-1,1,1,1,200,0,2,0,0.21301775147928995,1
https://www.coraevans.com,25,17,0,0,0,0,0,0.0,2,0,0,0.7692307692307693,0.19230769230769232,0.0,1,0,0,0,0,1,0,17,0,0,www,coraevans,com,coraevans.com,1,0,0,0,0,0,0,0,0,0,0,3.893660689688186,0,0,0,0,-1,1,1,1,200,0,1,0,0.1780821917808219,1
https://www.torahmates.org,26,18,0,0,0,0,0,0.0,2,0,0,0.7777777777777778,0.18518518518518517,0.0,1,0,0,0,0,1,0,18,0,0,www,torahmates,org,torahmates.org,1,0,0,0,0,0,0,0,0,0,0,3.6714055834424975,0,0,0,0,-1,1,1,2,200,0,1,0,1.0,1
https://www.larepublica.co,26,18,0,0,0,0,0,0.0,2,0,0,0.7777777777777778,0.18518518518518517,0.0,1,0,0,0,0,1,0,18,0,0,www,larepublica,co,larepublica.co,1,0,0,0,0,0,0,0,0,0,0,3.9790978911348045,0,0,0,0,-1,1,1,1,403,0,0,0,0.0,1
https://www.pimpim.lt,21,13,0,0,0,0,0,0.0,2,0,0,0.7272727272727273,0.22727272727272727,0.0,1,0,0,0,0,1,0,13,0,0,www,pimpim,lt,pimpim.lt,1,0,0,0,0,0,0,0,0,0,0,3.3320953986601696,0,0,0,0,-1,1,1,2,200,0,0,0,0.039603960396039604,1
http://www.httpzen.fairhash.org,31,24,0,0,0,0,0,0.0,3,0,0,0.78125,0.1875,0.0,0,0,0,0,0,1,0,24,0,0,www.httpzen,fairhash,org,fairhash.org,2,0,0,0,0,0,0,0,0,0,0,3.8732358263763285,0,0,0,0,-1,1,1,1,404,0,0,0,0.0,0
http://www.cjplogger.com,24,17,0,0,0,0,0,0.0,2,0,0,0.76,0.2,0.0,0,0,0,0,0,1,0,17,0,0,www,cjplogger,com,cjplogger.com,1,0,0,0,0,0,0,0,0,0,0,3.8035088547976783,0,0,0,0,-1,1,1,2,200,0,1,0,1.0,0
https://www.radware.com,23,15,0,0,0,0,0,0.0,2,0,0,0.75,0.20833333333333334,0.0,1,0,0,0,0,1,0,15,0,0,www,radware,com,radware.com,1,0,0,0,0,0,0,0,0,0,0,3.7409532604048397,0,0,0,0,-1,1,1,1,200,0,0,0,0.0,1
http://www.erlegen.de,21,14,0,0,0,0,0,0.0,2,0,0,0.7272727272727273,0.22727272727272727,0.0,0,0,0,0,0,1,0,14,0,0,www,erlegen,de,erlegen.de,1,0,0,0,0,0,0,0,0,0,0,3.499227541723357,0,0,0,0,-1,1,1,1,200,0,0,0,0.0,0
http://www.f0535398.xsph.ru,27,20,0,0,0,0,0,0.0,3,0,0,0.5,0.21428571428571427,0.25,0,0,0,0,0,1,0,20,0,0,www.f0535398,xsph,ru,xsph.ru,2,0,0,0,0,0,0,0,0,0,0,3.958229168669879,0,0,0,0,-1,1,1,1,400,0,0,0,0.0,0
https://ggsexpole.web.app/,26,17,1,0,0,0,0,0.0,2,0,0,0.7407407407407407,0.2222222222222222,0.0,1,0,0,0,0,1,0,17,0,0,ggsexpole,web,app,web.app,1,0,0,0,0,0,0,0,0,1,0,3.7192945256669785,0,0,0,0,-1,1,1,1,404,0,0,0,1.0,0
https://www.classfmonline.com,29,21,0,0,0,0,0,0.0,2,0,0,0.8,0.16666666666666666,0.0,1,0,0,0,0,1,0,21,0,0,www,classfmonline,com,classfmonline.com,1,0,0,0,0,0,0,0,0,0,0,3.978333581185264,0,0,0,0,-1,1,1,2,200,0,0,0,0.9734513274336283,1
https://www.cornerstoneinsurance.ca,35,27,0,0,0,0,0,0.0,2,0,0,0.8333333333333334,0.1388888888888889,0.0,1,0,0,0,0,1,0,27,0,0,www,cornerstoneinsurance,ca,cornerstoneinsurance.ca,1,0,0,0,0,0,0,0,0,0,0,3.857016588002657,0,0,0,0,-1,1,1,1,200,0,0,0,0.24260355029585798,1
https://www.varzesh3.com,24,16,0,0,0,0,0,0.0,2,0,0,0.72,0.2,0.04,1,0,0,0,0,1,0,16,0,0,www,varzesh3,com,varzesh3.com,1,0,0,0,0,0,0,0,0,0,0,3.9701755214643453,0,0,0,0,-1,1,1,2,200,0,1,0,0.31257078142695355,1
https://s3.amazonaws.com/appforest_uf/f1678949673383x832048620362898600/index%20%284%29.html,92,16,68,0,0,0,0,0.0,3,0,1,0.43010752688172044,0.13978494623655913,0.41935483870967744,1,0,0,0,0,1,1,16,3,0,s3,amazonaws,com,amazonaws.com,1,0,0,0,1,0,0,0,1,3,1,4.775907951692754,0,0,0,0,-1,1,1,8,403,0,0,0,0.0,0
https://www.medicalplasticsnews.com,35,27,0,0,0,0,0,0.0,2,0,0,0.8333333333333334,0.1388888888888889,0.0,1,0,0,0,0,1,0,27,0,0,www,medicalplasticsnews,com,medicalplasticsnews.com,1,0,0,0,0,0,0,0,0,0,0,3.943289445392768,0,0,0,0,-1,1,1,1,0,0,0,0,0.0,1
https://www.gitguardian.com,27,19,0,0,0,0,0,0.0,2,0,0,0.7857142857142857,0.17857142857142858,0.0,1,0,0,0,0,1,0,19,0,0,www,gitguardian,com,gitguardian.com,1,0,0,0,0,0,0,0,0,0,0,4.032303242743953,0,0,0,0,-1,1,1,1,200,0,1,0,0.9732142857142857,1
https://ormvoixregl1.firebaseapp.com/,37,28,1,0,0,0,0,0.0,2,0,0,0.7894736842105263,0.15789473684210525,0.02631578947368421,1,0,0,0,0,1,0,28,0,0,ormvoixregl1,firebaseapp,com,firebaseapp.com,1,0,0,0,0,0,0,0,0,1,0,4.242576676147401,0,0,0,0,-1,1,1,1,404,0,0,0,1.0,0
https://www.crowncenter.com,27,19,0,0,0,0,0,0.0,2,0,0,0.7857142857142857,0.17857142857142858,0.0,1,0,0,0,0,1,0,19,0,0,www,crowncenter,com,crowncenter.com,1,0,0,0,0,0,0,0,0,0,0,3.661932872373582,0,0,0,0,-1,1,1,2,200,0,1,0,0.8888888888888888,1
